seat_no,prn,centre,total_gradepoints,sgpi,status,year_of_admission,clg_id,gender,cgpa,marks_in_phy,marks_in_chem,marks_inmaths
5017795,2.02E+15,Thane,157,7.14,Successful ,2018,823,M,7.14,37,47,40
5017796,2.02E+15,Thane,207,9.41,Successful ,2019,823,F,9.41,50,47,47
5017797,2.02E+15,Thane,181,8.23,Successful ,2019,823,F,8.23,43,46,36
5017798,2.02E+15,Thane,191,8.68,Successful ,2019,823,F,8.68,36,50,39
5017799,2.02E+15,Thane,165,7.5,Successful ,2020,823,F,7.5,39,46,40
5017800,2.02E+15,Thane,164,7.45,Successful ,2019,823,M,7.45,45,45,40
5017801,2.02E+15,Thane,154,7,Successful ,2019,823,M,7,39,48,37
5017802,2.02E+15,Thane,158,7.18,Successful ,2019,823,M,7.18,43,50,36
5017803,2.02E+15,Thane,0,0,Unsuccessful ,2018,823,M,0,38,45,44
5017804,2.02E+15,Thane,169,7.68,Successful ,2019,823,M,7.68,45,47,37
5017805,2.02E+15,Thane,184,8.36,Successful ,2019,823,M,8.36,42,48,42
5017806,2.02E+15,Thane,154,7,Successful ,2019,823,M,7,36,50,39
5017807,2.02E+15,Thane,189,8.59,Successful ,2019,823,M,8.59,48,50,44
5017808,2.02E+15,Thane,187,8.5,Successful ,2019,823,M,8.5,39,45,50
5017809,2.02E+15,Thane,177,8.05,Successful ,2019,823,F,8.05,36,47,40
5017810,2.02E+15,Thane,170,7.73,Successful ,2019,823,M,7.73,36,48,42
5017811,2.02E+15,Thane,164,7.45,Successful ,2019,823,M,7.45,37,45,35
5017812,2.02E+15,Thane,163,7.41,Successful ,2019,823,M,7.41,37,45,49
5017813,2.02E+15,Thane,172,7.82,Successful ,2019,823,M,7.82,35,49,35
5017814,2.02E+15,Thane,183,8.32,Successful ,2019,823,F,8.32,39,50,35
5019350,2.02E+15,Karjat,166,7.55,Successful ,2020,857,F,7.55,40,50,50
5019351,2.02E+15,Karjat,0,0,Unsuccessful ,2020,857,M,0,50,50,46
5019352,2.02E+15,Karjat,0,0,Unsuccessful ,2020,857,F,0,46,46,36
5019353,2.02E+15,Karjat,187,8.5,Successful ,2020,857,F,8.5,37,47,42
5019354,2.02E+15,Karjat,182,8.27,Successful ,2020,857,M,8.27,44,48,39
5019355,2.02E+15,Karjat,196,8.91,Successful ,2019,857,M,8.91,39,50,49
5019356,2.02E+15,Karjat,158,7.18,Successful ,2019,857,M,7.18,36,48,38
5019357,2.02E+15,Karjat,154,7,Successful ,2020,857,M,7,39,49,47
5019358,2.02E+15,Karjat,195,8.86,Successful ,2020,857,M,8.86,44,49,43
5019359,2.02E+15,Karjat,0,0,Unsuccessful ,2020,857,F,0,36,46,44
5019360,2.02E+15,Karjat,173,7.86,Successful ,2020,857,M,7.86,37,47,37
5019361,2.02E+15,Karjat,150,6.82,Successful ,2020,857,M,6.82,45,50,46
5019362,2.02E+15,Karjat,149,6.77,Successful ,2020,857,M,6.77,42,47,48
5019363,2.02E+15,Karjat,164,7.45,Successful ,2020,857,M,7.45,37,49,45
5019364,2.02E+15,Karjat,182,8.27,Successful ,2020,857,M,8.27,50,50,41
5019365,2.02E+15,Karjat,0,0,Unsuccessful ,2020,857,M,0,50,49,42
5019366,2.02E+15,Karjat,159,7.23,Successful ,2017,857,M,7.23,42,46,37
5019367,2.02E+15,Karjat,0,0,Unsuccessful ,2020,857,M,0,40,45,38
5019368,2.02E+15,Karjat,166,7.55,Successful ,2018,857,M,7.55,50,45,46
5019369,2.02E+15,Karjat,152,6.91,Successful ,2020,857,M,6.91,41,45,44
5019370,2.02E+15,Karjat,179,8.14,Successful ,2020,857,F,8.14,50,45,44
5019371,2.02E+15,Karjat,0,0,Unsuccessful ,2020,857,M,0,48,45,48
5019372,2.02E+15,Karjat,159,7.23,Successful ,2020,857,M,7.23,45,48,43
5019373,2.02E+15,Karjat,152,6.91,Successful ,2020,857,M,6.91,44,47,40
5019374,2.02E+15,Karjat,160,7.27,Successful ,2020,857,M,7.27,37,47,42
5019375,2.02E+15,Karjat,154,7,Successful ,2020,857,M,7,39,49,41
5019376,2.02E+15,Karjat,0,0,Unsuccessful ,2020,857,M,0,42,47,44
5019377,2.02E+15,Karjat,0,0,Unsuccessful ,2020,857,M,0,39,49,38
5019378,2.02E+15,Karjat,167,7.59,Successful ,2020,857,M,7.59,42,46,49
5019379,2.02E+15,Karjat,152,6.91,Successful ,2020,857,M,6.91,43,47,43
5019380,2.02E+15,Karjat,162,7.36,Successful ,2019,857,F,7.36,49,46,50
5019381,2.02E+15,Karjat,0,0,Unsuccessful ,2020,857,M,0,49,45,48
5019382,2.02E+15,Karjat,165,7.5,Successful ,2018,857,M,7.5,47,49,46
5019383,2.02E+15,Karjat,167,7.59,Successful ,2020,857,M,7.59,38,47,39
5019384,2.02E+15,Karjat,142,6.45,Successful ,2020,857,M,6.45,46,45,49
5019385,2.02E+15,Karjat,171,7.77,Successful ,2019,857,M,7.77,42,49,40
5019386,2.02E+15,Karjat,163,7.41,Successful ,2020,857,F,7.41,37,46,37
5019387,2.02E+15,Karjat,183,8.32,Successful ,2020,857,M,8.32,36,45,49
5019388,2.02E+15,Karjat,0,0,Unsuccessful ,2020,857,M,0,37,49,38
5019389,2.02E+15,Karjat,201,9.14,Successful ,2019,857,M,9.14,40,47,37
5019390,2.02E+15,Karjat,0,0,Unsuccessful ,2020,857,M,0,42,50,40
5019391,2.02E+15,Karjat,159,7.23,Successful ,2020,857,F,7.23,39,45,36
5019392,2.02E+15,Karjat,159,7.23,Successful ,2020,857,F,7.23,38,50,46
5019393,2.02E+15,Karjat,161,7.32,Successful ,2020,857,M,7.32,43,49,37
5019394,2.02E+15,Karjat,160,7.27,Successful ,2020,857,F,7.27,47,48,36
5019395,2.02E+15,Karjat,197,8.95,Successful ,2020,857,F,8.95,37,48,46
5019396,2.02E+15,Karjat,139,6.32,Successful ,2020,857,M,6.32,38,50,38
5019397,2.02E+15,Karjat,0,0,Unsuccessful ,2020,857,M,0,44,48,35
5019398,2.02E+15,Karjat,172,7.82,Successful ,2020,857,M,7.82,46,45,35
5019399,2.02E+15,Karjat,163,7.41,Successful ,2019,857,M,7.41,43,50,40
5019400,2.02E+15,Karjat,0,0,Unsuccessful ,2020,857,M,0,36,50,42
5019401,2.02E+15,Karjat,152,6.91,Successful ,2020,857,M,6.91,44,46,49
5019402,2.02E+15,Karjat,161,7.32,Successful ,2020,857,M,7.32,41,45,44
5019403,2.02E+15,Karjat,0,0,Unsuccessful ,2020,857,F,0,38,49,35
5019404,2.02E+15,Karjat,137,6.23,Successful ,2020,857,M,6.23,38,46,45
5019405,2.02E+15,Karjat,151,6.86,Successful ,2019,857,M,6.86,43,46,36
5019406,2.02E+15,Karjat,175,7.95,Successful ,2019,857,M,7.95,50,48,36
5019407,2.02E+15,Karjat,181,8.23,Successful ,2020,857,F,8.23,47,48,45
5019408,2.02E+15,Karjat,143,6.5,Successful ,2020,857,M,6.5,46,46,44
5019409,2.02E+15,Karjat,179,8.14,Successful ,2019,857,M,8.14,36,50,37
5019410,2.02E+15,Karjat,149,6.77,Successful ,2020,857,F,6.77,40,48,41
5019411,2.02E+15,Karjat,163,7.41,Successful ,2020,857,M,7.41,39,47,50
5019412,2.02E+15,Karjat,183,8.32,Successful ,2019,857,M,8.32,37,47,46
5019413,2.02E+15,Karjat,134,6.09,Successful ,2020,857,M,6.09,47,46,44
5019414,2.02E+15,Karjat,193,8.77,Successful ,2019,857,M,8.77,47,50,40
5019415,2.02E+15,Karjat,196,8.91,Successful ,2019,857,M,8.91,49,45,38
5019416,2.02E+15,Karjat,169,7.68,Successful ,2020,857,M,7.68,39,46,45
5019417,2.02E+15,Karjat,0,0,Unsuccessful ,2020,857,M,0,35,45,36
5019418,2.02E+15,Karjat,174,7.91,Successful ,2017,857,M,7.91,49,49,48
5019419,2.02E+15,Karjat,159,7.23,Successful ,2020,857,F,7.23,43,46,49
5019420,2.02E+15,Karjat,145,6.59,Successful ,2019,857,M,6.59,42,50,35
5019421,2.02E+15,Karjat,0,0,Unsuccessful ,2019,857,M,0,44,49,43
5017815,2.02E+15,Thane,150,6.82,Successful ,2020,889,M,6.82,35,46,36
5017816,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,F,0,43,45,49
5017817,2.02E+15,Thane,154,7,Successful ,2019,889,M,7,44,47,37
5017818,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,M,0,48,47,35
5017819,2.02E+15,Thane,147,6.68,Successful ,2020,889,F,6.68,50,49,43
5017820,2.02E+15,Thane,169,7.68,Successful ,2020,889,F,7.68,38,46,45
5017821,2.02E+15,Thane,135,6.14,Successful ,2020,889,M,6.14,40,45,35
5017822,2.02E+15,Thane,133,6.05,Successful ,2020,889,M,6.05,40,47,42
5017823,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,M,0,38,45,48
5017824,2.02E+15,Thane,178,8.09,Successful ,2020,889,M,8.09,40,50,49
5017825,2.02E+15,Thane,148,6.73,Successful ,2020,889,F,6.73,36,46,40
5017826,2.02E+15,Thane,179,8.14,Successful ,2020,889,F,8.14,41,48,37
5017827,2.02E+15,Thane,181,8.23,Successful ,2020,889,M,8.23,39,48,47
5017828,2.02E+15,Thane,175,7.95,Successful ,2019,889,M,7.95,50,47,42
5017829,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,M,0,45,49,40
5017830,2.02E+15,Thane,189,8.59,Successful ,2019,889,F,8.59,40,46,38
5017831,2.02E+15,Thane,154,7,Successful ,2020,889,M,7,36,47,38
5017832,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,F,0,39,49,44
5017833,2.02E+15,Thane,130,5.91,Successful ,2020,889,M,5.91,36,50,36
5017834,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,M,0,42,48,37
5017835,2.02E+15,Thane,0,0,Unsuccessful ,2019,889,M,0,41,49,45
5017836,2.02E+15,Thane,143,6.5,Successful ,2020,889,F,6.5,47,49,42
5017837,2.02E+15,Thane,139,6.32,Successful ,2020,889,M,6.32,40,49,41
5017838,2.02E+15,Thane,162,7.36,Successful ,2020,889,F,7.36,39,47,35
5017839,2.02E+15,Thane,154,7,Successful ,2020,889,M,7,35,48,35
5017840,2.02E+15,Thane,167,7.59,Successful ,2020,889,F,7.59,48,50,41
5017841,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,M,0,38,45,41
5017842,2.02E+15,Thane,183,8.32,Successful ,2020,889,M,8.32,49,49,42
5017843,2.02E+15,Thane,169,7.68,Successful ,2019,889,M,7.68,50,45,43
5017844,2.02E+15,Thane,145,6.59,Successful ,2020,889,M,6.59,40,48,49
5017845,2.02E+15,Thane,178,8.09,Successful ,2019,889,M,8.09,48,46,41
5017846,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,M,0,39,45,36
5017847,2.02E+15,Thane,0,0,Unsuccessful ,2019,889,M,0,47,46,35
5017848,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,F,0,44,49,39
5017849,2.02E+15,Thane,162,7.36,Successful ,2020,889,F,7.36,48,45,49
5017850,2.02E+15,Thane,163,7.41,Successful ,2020,889,M,7.41,43,50,47
5017851,2.02E+15,Thane,136,6.18,Successful ,2019,889,F,6.18,49,48,42
5017852,2.02E+15,Thane,148,6.73,Successful ,2020,889,M,6.73,50,50,49
5017853,2.02E+15,Thane,151,6.86,Successful ,2020,889,F,6.86,46,48,38
5017854,2.02E+15,Thane,169,7.68,Successful ,2020,889,M,7.68,47,47,39
5017855,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,M,0,45,46,39
5017856,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,F,0,46,47,44
5017857,2.02E+15,Thane,168,7.64,Successful ,2017,889,M,7.64,49,49,42
5017858,2.02E+15,Thane,138,6.27,Successful ,2019,889,F,6.27,38,45,46
5017859,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,M,0,41,46,41
5017860,2.02E+15,Thane,181,8.23,Successful ,2020,889,F,8.23,38,45,48
5017861,2.02E+15,Thane,152,6.91,Successful ,2019,889,M,6.91,43,48,50
5017862,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,F,0,36,45,43
5017863,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,M,0,40,45,43
5017864,2.02E+15,Thane,185,8.41,Successful ,2020,889,F,8.41,37,45,44
5017865,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,M,0,50,48,37
5017866,2.02E+15,Thane,138,6.27,Successful ,2020,889,F,6.27,40,48,45
5017867,2.02E+15,Thane,190,8.64,Successful ,2020,889,M,8.64,44,46,47
5017868,2.02E+15,Thane,193,8.77,Successful ,2019,889,M,8.77,43,50,42
5017869,2.02E+15,Thane,214,9.73,Successful ,2019,889,M,9.73,40,48,36
5017870,2.02E+15,Thane,0,0,Unsuccessful ,2019,889,M,0,41,50,43
5017871,2.02E+15,Thane,190,8.64,Successful ,2020,889,F,8.64,38,45,38
5017872,2.02E+15,Thane,157,7.14,Successful ,2019,889,M,7.14,44,50,50
5017873,2.02E+15,Thane,157,7.14,Successful ,2019,889,F,7.14,45,47,49
5017874,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,M,0,38,45,50
5017875,2.02E+15,Thane,154,7,Successful ,2020,889,M,7,44,48,47
5017876,2.02E+15,Thane,136,6.18,Successful ,2020,889,M,6.18,39,45,35
5017877,2.02E+15,Thane,156,7.09,Successful ,2020,889,M,7.09,44,47,38
5017878,2.02E+15,Thane,154,7,Successful ,2020,889,M,7,50,48,40
5017879,2.02E+15,Thane,0,0,Unsuccessful ,2019,889,M,0,38,46,37
5017880,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,M,0,37,48,47
5017881,2.02E+15,Thane,0,0,Unsuccessful ,2020,889,M,0,44,45,38
5017882,2.02E+15,Thane,139,6.32,Successful ,2017,890,M,6.32,38,47,50
5017883,2.02E+15,Thane,205,9.32,Successful ,2019,890,M,9.32,45,47,48
5017884,2.02E+15,Thane,184,8.36,Successful ,2019,890,M,8.36,39,45,41
5017885,2.02E+15,Thane,187,8.5,Successful ,2019,890,M,8.5,36,49,47
5017886,2.02E+15,Thane,214,9.73,Successful ,2019,890,M,9.73,48,50,41
5017887,2.02E+15,Thane,195,8.86,Successful ,2019,890,M,8.86,45,49,46
5017888,2.02E+15,Thane,180,8.18,Successful ,2019,890,M,8.18,38,49,35
5017889,2.02E+15,Thane,190,8.64,Successful ,2019,890,M,8.64,41,49,48
5017890,2.02E+15,Thane,175,7.95,Successful ,2019,890,M,7.95,36,49,37
5017891,2.02E+15,Thane,171,7.77,Successful ,2019,890,M,7.77,50,47,47
5017892,2.02E+15,Thane,166,7.55,Successful ,2019,890,M,7.55,43,50,41
5017893,2.02E+15,Thane,182,8.27,Successful ,2019,890,M,8.27,38,46,48
5017894,2.02E+15,Thane,178,8.09,Successful ,2019,890,M,8.09,42,46,50
5017895,2.02E+15,Thane,172,7.82,Successful ,2019,890,M,7.82,47,45,47
5017896,2.02E+15,Thane,0,0,Unsuccessful ,2019,890,M,0,50,48,48
5017897,2.02E+15,Thane,178,8.09,Successful ,2019,890,M,8.09,36,49,50
5017898,2.02E+15,Thane,176,8,Successful ,2019,890,M,8,38,48,46
5017899,2.02E+15,Thane,172,7.82,Successful ,2019,890,F,7.82,45,49,37
5017900,2.02E+15,Thane,175,7.95,Successful ,2020,890,M,7.95,46,50,49
5017901,2.02E+15,Thane,193,8.77,Successful ,2019,890,M,8.77,45,45,37
5017902,2.02E+15,Thane,196,8.91,Successful ,2019,890,F,8.91,44,46,49
5017903,2.02E+15,Thane,175,7.95,Successful ,2019,890,M,7.95,48,49,43
5017904,2.02E+15,Thane,163,7.41,Successful ,2019,890,F,7.41,44,47,48
5017905,2.02E+15,Thane,181,8.23,Successful ,2019,890,F,8.23,49,45,41
5017906,2.02E+15,Thane,190,8.64,Successful ,2019,890,M,8.64,42,46,44
5017907,2.02E+15,Thane,169,7.68,Successful ,2019,890,M,7.68,46,49,49
5017908,2.02E+15,Thane,144,6.55,Successful ,2018,890,M,6.55,36,45,49
5017909,2.02E+15,Thane,163,7.41,Successful ,2020,890,M,7.41,38,45,49
5017910,2.02E+15,Thane,193,8.77,Successful ,2019,890,M,8.77,47,46,49
5017911,2.02E+15,Thane,190,8.64,Successful ,2019,890,M,8.64,48,49,35
5017912,2.02E+15,Thane,196,8.91,Successful ,2019,890,M,8.91,48,47,38
5017913,2.02E+15,Thane,181,8.23,Successful ,2019,890,M,8.23,42,48,38
5017914,2.02E+15,Thane,183,8.32,Successful ,2019,890,M,8.32,40,47,37
5017915,2.02E+15,Thane,0,0,RR ,2019,890,M,0,39,47,45
5017916,2.02E+15,Thane,208,9.45,Successful ,2019,890,M,9.45,36,45,47
5017917,2.02E+15,Thane,205,9.32,Successful ,2019,890,M,9.32,43,47,37
5017918,2.02E+15,Thane,150,6.82,Successful ,2019,890,M,6.82,45,46,45
5017919,2.02E+15,Thane,142,6.45,Successful ,2019,890,M,6.45,36,47,35
5017920,2.02E+15,Thane,211,9.59,Successful ,2019,890,F,9.59,36,48,36
5017921,2.02E+15,Thane,205,9.32,Successful ,2019,890,M,9.32,43,48,39
5017922,2.02E+15,Thane,199,9.05,Successful ,2019,890,M,9.05,50,47,49
5017923,2.02E+15,Thane,148,6.73,Successful ,2019,890,M,6.73,41,46,43
5017924,2.02E+15,Thane,208,9.45,Successful ,2019,890,F,9.45,38,49,43
5017925,2.02E+15,Thane,166,7.55,Successful ,2019,890,M,7.55,38,47,46
5017926,2.02E+15,Thane,192,8.73,Successful ,2020,890,F,8.73,48,49,41
5017927,2.02E+15,Thane,181,8.23,Successful ,2019,890,M,8.23,40,48,45
5017928,2.02E+15,Thane,160,7.27,Successful ,2019,890,F,7.27,45,47,39
5017929,2.02E+15,Thane,193,8.77,Successful ,2019,890,M,8.77,46,50,38
5017930,2.02E+15,Thane,172,7.82,Successful ,2019,890,M,7.82,42,48,36
5017931,2.02E+15,Thane,180,8.18,Successful ,2020,890,M,8.18,36,50,50
5017932,2.02E+15,Thane,132,6,Successful ,2019,890,M,6,49,47,39
5017933,2.02E+15,Thane,193,8.77,Successful ,2019,890,M,8.77,45,47,50
5017934,2.02E+15,Thane,157,7.14,Successful ,2019,890,M,7.14,42,50,48
5017935,2.02E+15,Thane,189,8.59,Successful ,2019,890,M,8.59,37,45,46
5017936,2.02E+15,Thane,172,7.82,Successful ,2019,890,M,7.82,36,47,44
5017937,2.02E+15,Thane,202,9.18,Successful ,2020,890,M,9.18,35,46,39
5017938,2.02E+15,Thane,208,9.45,Successful ,2019,890,F,9.45,41,45,36
5017939,2.02E+15,Thane,214,9.73,Successful ,2019,890,M,9.73,39,48,43
5017940,2.02E+15,Thane,172,7.82,Successful ,2019,890,M,7.82,45,45,48
5017941,2.02E+15,Thane,175,7.95,Successful ,2019,890,M,7.95,50,46,42
5017942,2.02E+15,Thane,199,9.05,Successful ,2019,890,F,9.05,35,50,44
5017943,2.02E+15,Thane,190,8.64,Successful ,2019,890,M,8.64,46,50,50
5017944,2.02E+15,Thane,171,7.77,Successful ,2019,890,M,7.77,46,47,37
5017945,2.02E+15,Thane,202,9.18,Successful ,2019,890,M,9.18,43,47,37
5017946,2.02E+15,Thane,199,9.05,Successful ,2019,890,F,9.05,48,48,38
5017947,2.02E+15,Thane,177,8.05,Successful ,2020,890,M,8.05,39,50,40
5017948,2.02E+15,Thane,169,7.68,Successful ,2019,890,F,7.68,38,46,37
5017949,2.02E+15,Thane,184,8.36,Successful ,2020,890,M,8.36,36,45,41
5017950,2.02E+15,Thane,187,8.5,Successful ,2019,890,M,8.5,49,46,44
5017951,2.02E+15,Thane,175,7.95,Successful ,2019,890,M,7.95,36,46,39
5017952,2.02E+15,Thane,166,7.55,Successful ,2019,890,M,7.55,45,48,42
5017953,2.02E+15,Thane,189,8.59,Successful ,2020,890,F,8.59,42,50,38
5017954,2.02E+15,Thane,186,8.45,Successful ,2019,890,M,8.45,40,50,42
5017955,2.02E+15,Thane,168,7.64,Successful ,2018,890,M,7.64,40,46,49
5018930,2.02E+15,Panvel,0,0,RR ,2018,944,M,0,39,48,44
5018931,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,37,45,49
5018932,2.02E+15,Panvel,0,0,RR ,2020,944,M,0,46,50,36
5018933,2.02E+15,Panvel,0,0,RR ,2017,944,M,0,36,49,35
5018934,2.02E+15,Panvel,0,0,RR ,2017,944,M,0,49,50,45
5018935,2.02E+15,Panvel,0,0,RR ,2018,944,M,0,50,46,38
5018936,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,39,49,49
5018937,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,49,48,35
5018938,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,35,49,44
5018939,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,50,45,42
5018940,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,35,49,47
5018941,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,46,45,41
5018942,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,46,46,39
5018943,2.02E+15,Panvel,0,0,RR ,2020,944,F,0,38,45,44
5018944,2.02E+15,Panvel,0,0,RR ,2020,944,M,0,36,50,49
5018945,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,42,45,36
5018946,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,46,48,36
5018947,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,44,47,46
5018948,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,49,47,41
5018949,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,49,50,42
5018950,2.02E+15,Panvel,0,0,RR ,2020,944,M,0,36,50,49
5018951,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,48,47,47
5018952,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,39,49,44
5018953,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,40,47,45
5018954,2.02E+15,Panvel,0,0,RR ,2018,944,M,0,37,49,36
5018955,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,48,46,45
5018956,2.02E+15,Panvel,0,0,RR ,2019,944,F,0,36,48,43
5018957,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,50,49,42
5018958,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,46,47,48
5018959,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,49,50,48
5018960,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,42,47,44
5018961,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,45,49,44
5018962,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,46,45,35
5018963,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,40,45,35
5018964,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,38,46,49
5018965,2.02E+15,Panvel,0,0,RR ,2018,944,M,0,35,46,35
5018966,2.02E+15,Panvel,0,0,RR ,2020,944,M,0,36,50,44
5018967,2.02E+15,Panvel,0,0,RR ,2020,944,M,0,35,50,47
5018968,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,47,47,40
5018969,2.02E+15,Panvel,0,0,RR ,2019,944,F,0,44,50,37
5018970,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,40,49,48
5018971,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,50,50,47
5018972,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,50,47,40
5018973,2.02E+15,Panvel,0,0,RR ,2019,944,F,0,46,48,49
5018974,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,50,49,36
5018975,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,48,46,40
5018976,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,43,46,44
5018977,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,36,45,41
5018978,2.02E+15,Panvel,0,0,RR ,2019,944,F,0,35,46,40
5018979,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,37,46,46
5018980,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,50,50,39
5018981,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,38,45,45
5018982,2.02E+15,Panvel,0,0,RR ,2019,944,F,0,50,49,45
5018983,2.02E+15,Panvel,0,0,RR ,2020,944,F,0,40,46,48
5018984,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,42,48,44
5018985,2.02E+15,Panvel,0,0,RR ,2019,944,F,0,42,50,44
5018986,2.02E+15,Panvel,0,0,RR ,2019,944,F,0,35,45,35
5018987,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,41,48,45
5018988,2.02E+15,Panvel,0,0,RR ,2018,944,M,0,41,45,39
5018989,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,50,48,47
5018990,2.02E+15,Panvel,0,0,RR ,2019,944,F,0,43,47,42
5018991,2.02E+15,Panvel,0,0,RR ,2020,944,M,0,42,50,43
5018992,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,44,46,38
5018993,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,36,48,50
5018994,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,49,49,49
5018995,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,35,49,46
5018996,2.02E+15,Panvel,0,0,RR ,2019,944,F,0,38,48,50
5018997,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,45,45,40
5018998,2.02E+15,Panvel,0,0,Unsuccessful ,2018,944,F,0,47,49,45
5018999,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,44,49,40
5019000,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,47,47,46
5019001,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,40,46,40
5019002,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,49,49,41
5019003,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,46,50,45
5019004,2.02E+15,Panvel,0,0,RR ,2019,944,F,0,37,49,49
5019005,2.02E+15,Panvel,0,0,RR ,2019,944,M,0,46,47,38
5019176,2.02E+15,Shahapur,172,7.82,Successful ,2020,945,M,7.82,43,45,35
5019177,2.02E+15,Shahapur,169,7.68,Successful ,2020,945,M,7.68,49,45,38
5019178,2.02E+15,Shahapur,193,8.77,Successful ,2019,945,F,8.77,47,47,40
5019179,2.02E+15,Shahapur,132,6,Successful ,2020,945,M,6,49,49,47
5019180,2.02E+15,Shahapur,0,0,Unsuccessful ,2020,945,M,0,41,47,39
5019181,2.02E+15,Shahapur,144,6.55,Successful ,2020,945,F,6.55,37,50,43
5019182,2.02E+15,Shahapur,178,8.09,Successful ,2019,945,M,8.09,50,46,45
5019183,2.02E+15,Shahapur,162,7.36,Successful ,2020,945,M,7.36,35,46,48
5019184,2.02E+15,Shahapur,0,0,Unsuccessful ,2020,945,F,0,42,48,50
5019185,2.02E+15,Shahapur,0,0,Unsuccessful ,2020,945,M,0,36,50,48
5019186,2.02E+15,Shahapur,160,7.27,Successful ,2018,945,F,7.27,47,48,50
5019187,2.02E+15,Shahapur,153,6.95,Successful ,2020,945,M,6.95,39,48,43
5019188,2.02E+15,Shahapur,125,5.68,Successful ,2019,945,M,5.68,48,50,41
5019189,2.02E+15,Shahapur,162,7.36,Successful ,2019,945,M,7.36,50,45,50
5019190,2.02E+15,Shahapur,181,8.23,Successful ,2019,945,F,8.23,42,49,48
5019191,2.02E+15,Shahapur,0,0,Unsuccessful ,2020,945,M,0,39,50,42
5019192,2.02E+15,Shahapur,190,8.64,Successful ,2019,945,F,8.64,49,48,50
5019193,2.02E+15,Shahapur,172,7.82,Successful ,2018,945,F,7.82,50,45,49
5019194,2.02E+15,Shahapur,163,7.41,Successful ,2020,945,M,7.41,45,45,47
5019195,2.02E+15,Shahapur,208,9.45,Successful ,2020,945,F,9.45,50,47,41
